Coder,Letter Code,Gender,City,State,Country,Postal Code,Location,BingGeo,Latitude,Longitude,Month,Year,Which column?,Letter Title,Letter number,Page #,Reference: Title or topic,Reference: Month,Reference: Year,Reference: Page,In Reply To: Full Letter Code,Did the Editors reply in-line?,AI or robotics,Academia and research,Announcement for Byte readers,"Arts, music","BBS, modems, telecommunications",Club or user group,"Commentary, opinion",Computer Education/Teaching/Library,Computer store or other consumer/retail,Correction to an article,Criticism of Byte,Disability,"Family, children, spouse",Gaming,Identifies as novice,Includes source code,Notes their own age,Personal finance,Piracy/CopyProtection,Praise for Byte,Printers,Product/service recommendation or warning,Programming,Representation of gender and race,"Request for help, assistance, advice",Request to Byte editors re: magazine,Software Distributor/Distribution,Technical tip or how-to,"Work, professional life, business finances",Other
RZ,1978.04.07n,Male,Endicott,NY,USA,13760,"Endicott, NY 13760, USA","Endicott, NY, United States",42.09970856,-76.04570770000001,4,1978,,Kim Notes,7,163,A Sampling Of Techniques For Computer Performance Of Music,9.0,1977.0,,,"Yes, the editors responded",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,
RZ,1978.04.08n,Male,MacDill AFB,FL,USA,33608,"MacDill AFB, FL 33608, USA","FL, United States",28.49258041,-82.47222137,4,1978,,PC Artwork Service Needed,8,163,,,,,,"No, they did not",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
RZ,1978.04.09n,Male,Waterloo,Ontario,Canada,N2L 3G1,"Waterloo, Ontario N2L 3G1, Canada","Waterloo, ON, Canada",43.46339035,-80.52075195,4,1978,,Ribbons For The SwTPC PR-40 Printer,9,163,,,,,,"No, they did not",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
RZ,1978.04.10n,Male,Kansas City,MO,USA,64124,"Kansas City, MO 64124, USA","Kansas City, MO, United States",39.10345078,-94.58310699,4,1978,,Bubbles Haven't Burst On The Scene?,10,163,"Editorial: ""This Elephant Never Forgets""",7.0,1977.0,,,"Yes, the editors responded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Memory Storage
RZ,1978.04.11n,Male,Ventura,CA,USA,93003,"Ventura, CA 93003, USA","Ventura, CA, United States",34.28081894,-119.2923203,4,1978,,A Suggestion From Erewhon,11,164,Biological Model for Robotics,1.0,1978.0,,,"No, they did not",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
RZ,1978.04.12n,Male,Pittsburgh,PA,USA,15243,"Pittsburgh, PA 15243, USA","Pittsburgh, PA, United States",40.43851089,-79.99733734,4,1978,,In This Reader's Opinion Bomb Bombs?,12,164,,,,,,"Yes, the editors responded",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Questionnaire, Statistics"
RZ,1978.04.13n,Male,Nashua,NH,USA,3060,"Nashua, NH 3060, USA","Nashua, NH, United States",42.75873184,-71.46437836,4,1978,,Cognition and Robots,13,165,,,,,,"No, they did not",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
RZ,1978.04.14n,Male,Lake City,MI,USA,49651,"Lake City, MI 49651, USA","Lake City, MI, United States",44.33861923,-85.21473694,4,1978,,Comments: Transients,14,165,Spikes: Pesky Voltage Transients and How to Minimize Their Effects,11.0,1977.0,,,"No, they did not",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
RZ,1978.05.01L,Male,Rockford,IL,USA,61102,"Rockford, IL 61102, USA","Rockford, IL, United States",42.26689911,-89.07805634,5,1978,Letters,On Using Amateur Radio for PC Nets,1,149,,,,,,"No, they did not",0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,
RZ,1978.05.02L,Male,Lake Forest,IL,USA,60045,"Lake Forest, IL 60045, USA","Lake Forest, IL, United States",42.25102997,-87.84172821,5,1978,Letters,More on Computer Controlled Prostheses,2,149,,,,,1978.01.??,"Yes, the editors responded",0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,
RZ,1978.05.03L,Male,Lubbock,TX,USA,79401,"Lubbock, TX 79401, USA","Lubbock, TX, United States",33.5845108,-101.84500890000001,5,1978,Letters,Troubleshooting Query,3,150,,,,,,"Yes, the editors responded",0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,
RZ,1978.05.04L,Unknown,Fenham,Newcastle upon Tyne,England,NE4 9VA,"Fenham, Newcastle upon Tyne NE4 9VA, England","Newcastle upon Tyne, England, United Kingdom",54.98387909,-1.6561199430000002,5,1978,Letters,A D to A from the UK,4,150,Ciarcia's Circuit Cellar,,,,,"Yes, the editors responded",0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,
RZ,1978.05.05L,Male,Cambridge,MA,USA,2138,"Cambridge, MA 2138, USA","Cambridge, MA, United States",42.36679077,-71.10601044,5,1978,Letters,Reading Strings,5,151,A Novice's Eye on Computer Arithmetic,1.0,1978.0,150,,"No, they did not",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,
RZ,1978.05.06L,Unknown,Chicago,IL,USA,60611,"Chicago, IL 60611, USA","Chicago, IL, United States",41.88425064,-87.63244629,5,1978,Letters,Demise of Maple,6,151,,,,,,"No, they did not",0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
RZ,1978.05.07L,Male,Downsview Toronto,Ontario,Canada,M3J 1P3,"Downsview Toronto, Ontario M3J 1P3, Canada","ON, Canada",50.06875229,-85.828125,5,1978,Letters,Human Factors Engineering Needed?,7,151,,,,,,"No, they did not",0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
RZ,1978.05.08L,Male,Adelaide,South Australia,Australia,5001,"Adelaide, South Australia 5001, Australia","Adelaide, SA, Australia",-34.92584991,138.599823,5,1978,Letters,Medical and Dental Software Needed,8,152,,,,,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,"Medicine, Dentistry"
RZ,1978.05.09L,Unknown,,,,,,,18.79319,100.77980040000001,5,1978,Letters,Another Letter Received with a Completed Reader Survey Form,9,152,,,,,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,
RZ,1978.05.10L,Unknown,,,,,,,18.79319,100.77980040000001,5,1978,Letters,Received from a Respondent to BYTE's 1978 Reader Survey,10,152,,,,,,"No, they did not",1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Personal Finance
RZ,1978.05.11L,Male,Bronx,NY,USA,10469,"Bronx, NY 10469, USA","Bronx, NY, United States",40.82600021,-73.92308807,5,1978,Letters,Computer Chess,11,152,,,,,,"Yes, the editors responded",1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,
RZ,1978.05.12L,Male,Urbandale,IA,USA,50322,"Urbandale, IA 50322, USA","Urbandale, IA, United States",41.62504959,-93.71243286,5,1978,Letters,Matsushita Mystery Processor,12,152,,,,,,"No, they did not",0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
RZ,1978.06.01A,Male,Louisville,KY,USA,40212,"Louisville, KY 40212, USA","Louisville, KY, United States",38.25485992,-85.7664032,6,1978,Ask Byte,Specifications Sources,1,105,,,,,,"Yes, the editors responded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Hackers, Circuits"
RZ,1978.06.01L,Male & Female,Pittsburgh,PA,USA,15213,"Pittsburgh, PA 15213, USA","Pittsburgh, PA, United States",40.43851089,-79.99733734,6,1978,Letters,The Importance Of Color Graphics,1,11,,,,,,"Yes, the editors responded",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,
RZ,1978.06.02L,Male,Hollywood,CA,USA,90028,"Hollywood, CA 90028, USA","Los Angeles, CA, United States",34.10155869,-118.33708190000002,6,1978,Letters,Text Editing Dreams And Realities With An AM-100,2,98,,,,,,"No, they did not",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,
RZ,1978.06.03L,Male,Hackensack,NJ,USA,7601,"Hackensack, NJ 7601, USA","Hackensack, NJ, United States",40.88605881,-74.04445648,6,1978,Letters,Improving Relative Addressing For The 8080,3,98,Relative Addressing for the 8080,12.0,1977.0,98,,"No, they did not",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
RZ,1978.06.04L,Male,Richmond,CA,USA,94805,"Richmond, CA 94805, USA","Richmond, CA, United States",37.93780899,-122.34271240000001,6,1978,Letters,Ode To The Rom,4,99,,,,,,"No, they did not",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
RZ,1978.06.05L,Male,Severn,MD,USA,21144,"Severn, MD 21144, USA","Severn, MD, United States",39.13721085,-76.69122314,6,1978,Letters,A Bit Simpler?,5,99,"Frank Holman's idea of ""forcing the address bits high"" in a circuit.",3.0,1978.0,185,,"No, they did not",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Memory, Circuits"
RZ,1978.07.01L,Male,Austin,TX,USA,78704,"Austin, TX 78704, USA","Austin, TX, United States",30.26758957,-97.74298859,7,1978,Letters,Designers Beware: Some 2716 Confusion,1,11,,,,,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Memory
RZ,1978.07.02L,Male,"RR #1, Manotick",Ontario,Canada,KOA 2N0,"RR #1, Manotick, Ontario KOA 2N0, Canada","ON, Canada",50.06875229,-85.828125,7,1978,Letters,How To Stay In Circulation,2,11,,,,,,"No, they did not",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
RZ,1978.07.03L,Male,Maple Shade,NJ,USA,8052,"Maple Shade, NJ 8052, USA","Maple Shade, NJ, United States",39.95544815,-75.00113678,7,1978,Letters,Where To Get Teco,3,11,Carl Helmers' Editorial,3.0,1978.0,6,,"No, they did not",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,
RZ,1978.07.04L,Male,Sherwood Park,Alberta,Canada,T8A 3K2,"Sherwood Park, Alberta T8A 3K2, Canada","Sherwood Park, AB, Canada",53.52732086,-113.2957382,7,1978,Letters,Is There Any CP1600 Interest?,4,120,,,,,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
RZ,1978.07.05L,Male,Pasadena,CA,USA,91103,"Pasadena, CA 91103, USA","Pasadena, CA, United States",34.14744949,-118.1442719,7,1978,Letters,Multiprocessors Are Becoming Easier To Design,5,120,The Intelligent Memory Block by K Castleman,3.0,1978.0,186,,"No, they did not",0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,
RZ,1978.07.06L,Male,Winnipeg,Manitoba,Canada,R3T 3J1,"Winnipeg, Manitoba R3T 3J1, Canada","Winnipeg, MB, Canada",49.899528499999995,-97.14112854,7,1978,Letters,"For Some, High Price-No Sale",6,120,"Editorial: ""Don't Ignore the High End...., or My Search for Manuscript Editing Paradise""",3.0,1978.0,6,,"Yes, the editors responded",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Typewriters
RZ,1978.07.07L,Male,Elizabeth City,NC,USA,27909,"Elizabeth City, NC 27909, USA","Elizabeth City, NC, United States",36.30149841,-76.21975708,7,1978,Letters,620/L Varian Computer Information And Parts Needed,7,121,,,,,,"No, they did not",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
RZ,1978.07.08L,Male,Santa Monica,CA,USA,90406,"Santa Monica, CA 90406, USA","Santa Monica, CA, United States",34.01158142,-118.49227140000002,7,1978,Letters,Drama Requires Speech As Well As Action,8,121,"Article by Gerrard, Ghent, Hemsath and Seawright describing processor modification that leads to enhanced graphics capability.",6.0,1978.0,153,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,Graphics
RZ,1978.07.09L,Male,Providence,RI,USA,2912,"Providence, RI 2912, USA","Providence, RI, United States",41.82387161,-71.4119873,7,1978,Letters,Word Of A Better Sort,9,121,"Rene Pittet's algorithm presented in ""Programming Quickies""",4.0,1978.0,148,,"No, they did not",0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,
RZ,1978.07.10L,Male,Pensacola,FL,USA,32503,"Pensacola, FL 32503, USA","Pensacola, FL, United States",30.42083931,-87.21723175,7,1978,Letters,Why Not Just Use The Phone?,10,121,"Praised Article: Mike Wilber's ""CIE Net: Part 1, The Beginnings"" (page 14). Criticized Article: Jeff Steinwedel's ""Personal Computers In A Communications Network""",2.0,1978.0,80,,"No, they did not",0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
RZ,1978.08.01L,Male,Ithaca,NY,USA,14850,"Ithaca, NY 14850, USA","Ithaca, NY, United States",42.4405098,-76.49546051,8,1978,Letters,Hidden Gold In The TI-59?,1,10,,,,,1978.03.??,"No, they did not",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Calculators
RZ,1978.08.02L,Male,Philadelphia,PA,USA,19144,"Philadelphia, PA 19144, USA","Philadelphia, PA, United States",39.95222092,-75.16217804,8,1978,Letters,Text Editing,2,10,"""Essay on the need for sophisticated text editing""",3.0,1978.0,6,,"No, they did not",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Text Editing
RZ,1978.08.03L,Male,Gothenburg,Bohuslän,Sweden,415 11,"Gothenburg, Bohuslän 415 11, Sweden","Gothenburg, Vastra Gotaland County, Sweden",57.70066833,11.96821976,8,1978,Letters,A Point Of Interest,3,10,,,,,,"Yes, the editors responded",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RZ,1978.08.04L,Unknown,Canberra City,Australian Capital Territory,Australia,ACT 2601,"Canberra City, Australian Capital Territory ACT 2601, Australia","ACT, Australia",-35.48876572,149.00292969999998,8,1978,Letters,DMA And Video: Articles Needed,4,10,,,,,,"No, they did not",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Memory, Video"
RZ,1978.08.05L,Male,Holmdel,NJ,USA,7733,"Holmdel, NJ 7733, USA","Holmdel Township, NJ, United States",40.38454056,-74.18808746,8,1978,Letters,A More Inexpensive Direct Video Conversion?,5,10,"""Article by Dan Fylstra about converting a TV set into a monitor.""",5.0,1978.0,22,,"Yes, the editors responded",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Monitors
RZ,1978.08.06L,Male,Columbus,OH,USA,43213,"Columbus, OH 43213, USA","Columbus, OH, United States",39.96199036,-83.00274658,8,1978,Letters,TRS-80 Interfaces Wanted,6,120,,,,,,"No, they did not",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Calculators
RZ,1978.08.07L,Female,Coloma,MI,USA,49038,"Coloma, MI 49038, USA","Coloma, MI, United States",42.18643951,-86.30628967,8,1978,Letters,A Software Exchange?,7,120,,,,,,"No, they did not",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,
RZ,1978.08.08L,Male,Rapid City,SD,USA,57709,"Rapid City, SD 57709, USA","Rapid City, SD, United States",44.0811615,-103.23088840000001,8,1978,Letters,Pet Bug?,8,121,,,,,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,
RZ,1978.09.01L,Male,Ithaca,NY,USA,14850,"Ithaca, NY 14850, USA","Ithaca, NY, United States",42.4405098,-76.49546051,9,1978,Letters,Wanted: A Random Number Circuit,1,17,,,,,,"Yes, the editors responded",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,
RZ,1978.09.02L,Male,City of Edinburgh,Edinburgh,Scotland,EH16 4EB,"City of Edinburgh, Edinburgh EH16 4EB, Scotland","Edinburgh, Scotland, United Kingdom",55.95429993,-3.201889992,9,1978,Letters,What a Small Computer can do for the Multiply Handicapped,2,17,,,,,,"No, they did not",0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
RZ,1978.09.03L,Unknown,Tokyo,The Greater Tokyo Area,Japan,100-91,"Tokyo, The Greater Tokyo Area 100-91, Japan",Japan,36.65333557,137.98168950000002,9,1978,Letters,Some Notes from Japan,3,17,,,,,,"No, they did not",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,Calculators
RZ,1978.09.04L,Male,Dallas,TX,USA,75243,"Dallas, TX 75243, USA","Dallas, TX, United States",32.77814865,-96.79540253,9,1978,Letters,Rare Chassis?,4,66,Convert Your TV Set to a Video Monitor,5.0,1978.0,22,,"No, they did not",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,TV
RZ,1978.09.05L,Male,Sunnyvale,CA,USA,94806,"Sunnyvale, CA 94806, USA","Sunnyvale, CA, United States",37.37171936,-122.038002,9,1978,Letters,Needed: Satellite Receiver with Imaging Capability,5,66,,,,,,"Yes, the editors responded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Satellite reception
RZ,1978.09.06L,Male,San Dimas,CA,USA,91773,"San Dimas, CA 91773, USA","San Dimas, CA, United States",34.10668182,-117.8029785,9,1978,Letters,Dreaming...,6,66,,,,,,"Yes, the editors responded",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
RZ,1978.09.07L,Unknown,Calgary,Alberta,Canada,T2N 0Z9,"Calgary, Alberta T2N 0Z9, Canada","Calgary, AB, Canada",51.0453186,-114.06301119999999,9,1978,Letters,Gotcha!,7,67,"""On page 154 of the May 1978 BYTE you described the new products by Lucas-Adams Labs Unitd.""",5.0,1978.0,154,,"Yes, the editors responded",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
RZ,1978.09.08L,Male,San Antonio,TX,USA,78233,"San Antonio, TX 78233, USA","San Antonio, TX, United States",29.42457962,-98.49461365,9,1978,Letters,Kudos for Kent,8,67,The Brains of Men and Machines,1.0,1978.0,,,"No, they did not",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,
RZ,1978.10.01L,Male,Columbus,IN,USA,47201,"Columbus, IN 47201, USA","Columbus, IN, United States",39.20149994,-85.91867828,10,1978,Letters,Top-Down Modular Programming,1,10,"""Top-Down Modular Programming"" by Albert D Hearn",7.0,1978.0,32,,"No, they did not",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,
RZ,1978.10.02L,Male,Sarasota,FL,USA,33580,"Sarasota, FL 33580, USA","Sarasota, FL, United States",27.33888054,-82.53962708,10,1978,Letters,"A Tall Order, but in Principle Doable...",2,156,,,,,,"Yes, the editors responded",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Television
RZ,1978.10.03L,Male,Monroe,CT,USA,6468,"Monroe, CT 6468, USA","Monroe, CT, United States",41.33506012,-73.20581055,10,1978,Letters,Timely Comments on Kim,3,156,Kimer: A Kim-1 Timer by Robert Baker,7.0,1978.0,12,,"No, they did not",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Timers/Clocks
RZ,1978.10.04L,Male,Nashville,TN,USA,37204,"Nashville, TN 37204, USA","Nashville, TN, United States",36.16783905,-86.7781601,10,1978,Letters,A SwTPC 6800 Fix,4,156,,,,,,"No, they did not",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
RZ,1978.10.05L,Male,Sunnyvale,CA,USA,94087,"Sunnyvale, CA 94087, USA","Sunnyvale, CA, United States",37.37171936,-122.038002,10,1978,Letters,Personal Computer Communications Network,5,157,Personal Computers in a Communications Network,2.0,1978.0,80,,"No, they did not",0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
RZ,1978.10.06L,Male,Sun Valley,CA,USA,91352,"Sun Valley, CA 91352, USA","CA, United States",34.21546936,-118.37033840000001,10,1978,Letters,"Personal Computers Require Insurance, too...",6,157,,,,,,"Yes, the editors responded",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Computer Insurance
RZ,1978.10.07L,Male,Grinnell,IA,USA,50112,"Grinnell, IA 50112, USA","Grinnell, IA, United States",41.74687958,-92.72737122,10,1978,Letters,Regional Basic Contest Notes,7,158,Regional Basic Contest,7.0,1978.0,,,"No, they did not",0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,
RZ,1978.10.08L,Male,6107 Reinhelm/Odenwald 1,Hesse,West Germany,,"6107 Reinhelm/Odenwald 1, Hesse, West Germany","HE, Germany",50.60318375,9.030748367000001,10,1978,Letters,Some Aces Need Engineering,8,158,,,,,,"No, they did not",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,
RZ,1978.10.09L,Male,Petersham,NSW,Australia,2049,"Petersham, NSW 2049, Australia","Sydney, NSW, Australia",-33.89630127,151.1538849,10,1978,Letters,9900 Down Under,9,158,,,,,,"No, they did not",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
RZ,1978.10.10L,Male,Vancouver,British Columbia,Canada,V65 1B2,"Vancouver, British Columbia V65 1B2, Canada","Vancouver, BC, Canada",49.26037979,-123.11335749999999,10,1978,Letters,A Few Notes from a Canadian Reader,10,160,,,,,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
RZ,1978.10.11L,Male,Roanoke,VA,USA,24015,"Roanoke, VA 24015, USA","Roanoke, VA, United States",37.27151871,-79.94056702,10,1978,Letters,Erom Confusion: The 2716,11,160,,,,,1978.07.11,"No, they did not",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
RZ,1978.10.12L,Male,Marsta,Sigtuna Municipality,Sweden,S-195 00,"Marsta, Sigtuna Municipality S-195 00, Sweden","Märsta, Stockholm County, Sweden",59.61977005,17.85457039,10,1978,Letters,In Search of Speed,12,160,,,,,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
RZ,1978.11.01L,Male,Mission Hills,CA,USA,91345,"Mission Hills, CA 91345, USA","Mission Hills, CA, United States",34.68610001,-120.4363937,11,1978,Letters,Schematic Encounter,1,10,,,,,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
RZ,1978.11.02L,Male,Minneapolis ,MN,USA,55407,"Minneapolis, MN 55407, USA","Minneapolis, MN, United States",44.97901917,-93.26493835,11,1978,Letters,Interpreter Information Wanted,2,10,,,,,,"Yes, the editors responded",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,
RZ,1978.11.03L,Male,Holland,MI,USA,49423,"Holland, MI 49423, USA","Holland, MI, United States",42.83187103,-86.07852173,11,1978,Letters,Praise for Bits,3,141,,,,,,"Yes, the editors responded",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
RZ,1978.11.04L,Male,Mountain View,CA,USA,94040,"Mountain View, CA 94040, USA","Mountain View, CA, United States",37.38967133,-122.08159640000001,11,1978,Letters,Manuscript Editing Paradise,4,141,Editorial: Don't Ignore the High End...or My Search for Manuscript Editing Paradise,3.0,1978.0,6,,"No, they did not",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Graphics, Editing"
RZ,1978.11.05L,Male,Storrs,CT,USA,6268,"Storrs, CT 6268, USA","Storrs, CT, United States",41.80855179,-72.24993134,11,1978,Letters,Too many Experts?,5,141,Pascal versus Basic: An Exercise,11.0,1978.0,168,,"Yes, the editors responded",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
RZ,1978.11.06L,Male,Chicago,IL,USA,60626,"Chicago, IL 60626, USA","Chicago, IL, United States",41.88425064,-87.63244629,11,1978,Letters,Reader Cs Pascal Alternative,6,142,Compilation and Pascal on the New Microprocessors,8.0,1978.0,50,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,
RZ,1978.11.07L,Male,Hanover,NH,USA,3755,"Hanover, NH 3755, USA","Hanover, NH, United States",43.70246887,-72.2885437,11,1978,Letters,Stored Programs: A Reply,7,142,Short History of Computing,7.0,1978.0,84,,"Yes, the editors responded",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
RZ,1978.11.08L,Unknown,Sunnyvale,CA,USA,94086,"Sunnyvale, CA 94086, USA","Sunnyvale, CA, United States",37.37171936,-122.038002,11,1978,Letters,The 2650 Becomes More Available,8,143,How to Choose a Microprocessor,7.0,1978.0,124,,"No, they did not",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,
